Fecha,Tiempo en la página,Muestreo de carga de página,Promedio de tiempo en la página,Tiempo de búsqueda de dominio (ms),Promedio de páginas vistas por búsqueda,Tiempo de descarga de la página (ms),Tiempo medio de descarga de la página (s),Tiempo de redirección (ms),Tiempo medio de redirección (s),Tiempo de conexión de servidor (ms),Tiempo medio de conexión de servidor (es),Tiempo medio de respuesta de servidor (es),Tiempo medio de respuesta de servidor (es),Muestra de métricas de velocidad,Tiempo de interacción de documento (milésimas de segundo),Tiempo medio de interacción de documento (segundos),Tiempo de carga de contenido de documento (milésimas de segundo),Muestra de métricas de latencia de DOM
20191125,610849,137,30.499750349510684,2940,null,115599,0.8437883211678832,7568,0.05524087591240876,51807,0.37815328467153286,0.5955839416058394,0.5955839416058394,137,791125,5.77463503649635,798415,137
20191126,523603,223,29.148972888715694,1629,null,160580,0.7200896860986548,6074,0.02723766816143498,26005,0.11661434977578476,0.5358206278026907,0.5358206278026907,223,1170604,5.249345291479821,1171145,223
20191127,604865,58,29.955675515055468,96,null,59957,1.033741379310345,2472,0.04262068965517241,12405,0.2138793103448276,0.4865344827586207,0.4865344827586207,58,431926,7.447,432106,58
20191128,659187,183,36.99141414141414,948,null,82468,0.45064480874316937,5437,0.0297103825136612,44442,0.24285245901639346,1.3036994535519124,1.3036994535519124,183,799987,4.371513661202186,800293,183
20191129,771663,185,42.057063440156966,1297,null,192756,1.0419243243243244,17099,0.09242702702702703,69788,0.3772324324324325,1.0755891891891893,1.0755891891891893,185,951703,5.14434054054054,952278,185
20191130,500018,82,34.51494443293988,872,null,51486,0.6278780487804878,9053,0.11040243902439024,9939,0.12120731707317073,0.642219512195122,0.642219512195122,82,601874,7.339926829268292,602287,82
20191201,530985,83,33.784119106699755,1373,null,53128,0.6400963855421687,8877,0.10695180722891567,11168,0.13455421686746988,0.8610120481927711,0.8610120481927711,83,506117,6.097795180722892,506220,83
20191202,873149,155,39.29386616263894,4352,null,129991,0.8386516129032258,6008,0.03876129032258064,16856,0.1087483870967742,1.1766967741935483,1.1766967741935483,155,804143,5.188019354838709,804347,155
20191203,379591,91,33.928405434393994,624,null,85544,0.9400439560439561,3739,0.041087912087912085,8052,0.08848351648351648,0.6814395604395604,0.6814395604395604,91,498336,5.476219780219781,498626,91
20191204,411515,78,33.816665297066315,5582,null,76270,0.9778205128205129,1403,0.017987179487179487,179605,2.302628205128205,0.48453846153846153,0.48453846153846153,78,652704,8.368,652833,78
20191205,356505,150,32.61710887465691,82,null,130849,0.8723266666666667,6464,0.04309333333333333,6722,0.04481333333333333,1.0111666666666665,1.0111666666666665,150,476191,3.1746066666666666,476524,150
20191206,265168,108,34.558582040922715,1060,null,148441,1.3744537037037037,2111,0.019546296296296298,10567,0.09784259259259259,0.514537037037037,0.514537037037037,108,335385,3.1054166666666667,335476,108
20191207,148384,48,27.62688512381307,384,null,66324,1.38175,3806,0.07929166666666668,6678,0.139125,0.8437083333333334,0.8437083333333334,48,241864,5.038833333333333,241978,48
20191208,143443,120,26.080545454545454,596,null,86827,0.7235583333333333,3394,0.028283333333333334,7032,0.0586,0.5217083333333333,0.5217083333333333,120,422986,3.5248833333333334,423228,120
20191209,405490,29,38.533688111755204,3462,null,11277,0.3888620689655173,678,0.023379310344827587,10537,0.3633448275862069,0.9701724137931035,0.9701724137931035,29,90560,3.1227586206896554,90570,29
20191210,378495,228,33.119968498424925,808,null,351770,1.5428508771929823,23244,0.10194736842105263,24824,0.10887719298245614,0.659280701754386,0.659280701754386,228,1055562,4.629657894736843,1060294,228
20191211,1358131,694,31.03944692035196,1844,null,747535,1.0771397694524496,72687,0.10473631123919308,62589,0.09018587896253602,1.4649827089337175,1.4649827089337175,694,3099067,4.4655144092219015,3100193,694
20191212,2109477,422,36.183759584212424,3292,null,239538,0.5676255924170617,70302,0.16659241706161138,36789,0.08717772511848342,3.729068720379147,3.729068720379147,422,2874131,6.810736966824645,2875150,422
20191213,3136469,538,38.78024926432404,14201,null,1059269,1.9689014869888477,101761,0.1891468401486989,345010,0.6412825278810409,3.795814126394052,3.795814126394052,538,5526021,10.271414498141265,5531689,538
20191214,6653883,801,74.19915027432089,514,null,605669,0.7561410736579276,108677,0.13567665418227215,699901,0.8737840199750312,2.574255930087391,2.574255930087391,801,5171025,6.455711610486891,5178593,801
20191215,203340,16,27.3784839100579,46,null,2086,0.130375,2970,0.185625,1408,0.088,0.308625,0.308625,16,38230,2.389375,38240,16
20191216,506312,173,32.551883759804554,948,null,55575,0.321242774566474,9661,0.055843930635838146,15254,0.08817341040462427,0.3004739884393064,0.3004739884393064,173,336640,1.9458959537572256,337783,173
20191217,310987,87,27.84376398961411,92,null,50289,0.5780344827586207,30259,0.3478045977011494,8240,0.09471264367816092,0.4041034482758621,0.4041034482758621,87,283599,3.2597586206896554,284124,87
20191218,319475,53,33.44937702858339,274,null,64407,1.2152264150943397,1806,0.0340754716981132,9294,0.17535849056603775,0.575433962264151,0.575433962264151,53,354078,6.6807169811320755,354216,53
20191219,275126,46,31.692892523902778,818,null,36902,0.8022173913043479,2042,0.04439130434782609,8538,0.18560869565217392,0.7015652173913044,0.7015652173913044,46,164680,3.58,170300,46
20191220,213530,52,33.58974358974359,240,null,27020,0.5196153846153846,3110,0.059807692307692305,7206,0.13857692307692307,0.49896153846153846,0.49896153846153846,52,130794,2.515269230769231,131128,52
20191221,141079,96,28.374698310539017,552,null,72824,0.7585833333333334,3892,0.04054166666666666,5792,0.060333333333333336,0.5127708333333334,0.5127708333333334,96,254018,2.6460208333333335,254274,96
20191222,115799,10,31.484230560087003,172,null,7306,0.7306,886,0.0886,1782,0.1782,0.1272,0.1272,10,64932,6.4932,64976,10
20191223,198351,22,33.086071726438696,44,null,27698,1.259,1440,0.06545454545454546,2074,0.09427272727272727,0.4771818181818182,0.4771818181818182,22,86702,3.941,87018,22
20191224,76167,58,32.49445392491467,514,null,18646,0.32148275862068965,2362,0.040724137931034486,4674,0.08058620689655173,0.47886206896551725,0.47886206896551725,58,128886,2.2221724137931034,128946,58
20191225,103584,22,29.427272727272726,0,null,20139,0.9154090909090908,1174,0.05336363636363637,592,0.02690909090909091,0.40490909090909094,0.40490909090909094,22,85125,3.869318181818182,85175,22
20191226,351703,66,40.21301166247427,94,null,68868,1.0434545454545454,7874,0.1193030303030303,17062,0.2585151515151515,0.7402727272727273,0.7402727272727273,66,245368,3.7176969696969695,245434,66
20191227,213036,66,32.381212950296394,160,null,63486,0.9619090909090908,3196,0.048424242424242425,8862,0.1342727272727273,0.5575454545454545,0.5575454545454545,66,1367304,20.716727272727272,1367480,66
20191228,191573,92,36.22787443267776,300,null,25116,0.273,2608,0.028347826086956525,3584,0.03895652173913044,0.46719565217391307,0.46719565217391307,92,239382,2.601978260869565,239700,92
20191229,163616,60,31.887741181056324,34,null,52036,0.8672666666666666,1302,0.0217,8470,0.14116666666666666,0.6,0.6,60,272684,4.544733333333333,272748,60
20191230,213686,72,36.477637418914306,480,null,35146,0.4881388888888889,1836,0.0255,9756,0.1355,0.5529722222222222,0.5529722222222222,72,182208,2.5306666666666664,183242,72
20191231,105611,7,36.849616189811584,304,null,2096,0.29942857142857143,3072,0.43885714285714283,1614,0.2305714285714286,0.27571428571428575,0.27571428571428575,7,44844,6.406285714285715,44847,7
20200101,111295,89,31.55514601644457,3453,null,73006,0.8202921348314607,7622,0.08564044943820226,9439,0.1060561797752809,0.6732359550561798,0.6732359550561798,89,455221,5.114842696629213,455471,89
20200102,343950,71,35.22994981050906,586,null,51079,0.7194225352112675,6996,0.09853521126760563,8899,0.12533802816901407,0.576169014084507,0.576169014084507,71,375196,5.2844507042253515,375464,71
20200103,306548,239,33.422154382904495,402,null,150525,0.6298117154811715,11550,0.04832635983263598,22766,0.09525523012552302,0.4974100418410042,0.4974100418410042,239,659411,2.759041841004184,660311,239
20200104,237028,81,30.762881245944193,3092,null,59694,0.7369629629629629,6391,0.07890123456790124,5180,0.06395061728395061,0.6601481481481482,0.6601481481481482,81,255313,3.1520123456790126,255479,81
20200105,181818,74,28.106044210851753,616,null,41846,0.5654864864864865,2550,0.03445945945945946,4170,0.05635135135135135,0.5524054054054054,0.5524054054054054,74,168226,2.273324324324324,168310,74
20200106,192478,86,26.987941671340437,4,null,65876,0.766,5362,0.06234883720930232,12356,0.14367441860465116,0.8365116279069768,0.8365116279069768,86,311318,3.6199767441860464,313284,86
20200107,363000,118,34.433693796243595,94,null,72554,0.614864406779661,5726,0.048525423728813556,12564,0.10647457627118644,0.6446271186440677,0.6446271186440677,118,337302,2.858491525423729,337382,118
20200108,399585,12,35.91452453712026,366,null,3284,0.27366666666666667,202,0.016833333333333332,1840,0.15333333333333335,0.325,0.325,12,23672,1.9726666666666668,23680,12
20200109,359326,92,32.627440297829835,330,null,60888,0.6618260869565218,17074,0.18558695652173912,7894,0.08580434782608695,0.6314565217391304,0.6314565217391304,92,292374,3.177978260869565,294244,92
20200110,358091,165,34.60819561225476,502,null,65253,0.3954727272727273,8194,0.049660606060606065,13911,0.08430909090909092,0.5644909090909092,0.5644909090909092,165,369266,2.2379757575757577,369784,165
20200111,310667,32,30.668015794669298,282,null,13043,0.40759375,2430,0.0759375,8817,0.27553125,0.711625,0.711625,32,110112,3.441,110174,32
20200112,212045,127,24.86456378986867,1428,null,97766,0.7698110236220473,9448,0.07439370078740157,9942,0.07828346456692914,0.6145433070866142,0.6145433070866142,127,372221,2.9308740157480315,377644,127
20200113,386897,34,32.98354646206309,1040,null,132506,3.897235294117647,1432,0.04211764705882353,13408,0.39435294117647063,0.8334117647058823,0.8334117647058823,34,310182,9.123,310372,34
20200114,372393,100,30.50151527561635,572,null,130702,1.30702,2476,0.02476,9860,0.0986,0.44592000000000004,0.44592000000000004,100,325124,3.2512399999999997,328314,100
20200115,305839,36,32.25129178530001,2102,null,84172,2.3381111111111115,1440,0.04,14894,0.4137222222222222,0.7464444444444445,0.7464444444444445,36,279920,7.775555555555556,280070,36
20200116,346436,142,32.148849294729025,864,null,77316,0.5444788732394367,8546,0.06018309859154929,12470,0.0878169014084507,0.5771971830985915,0.5771971830985915,142,421794,2.9703802816901406,427408,142
20200117,319280,178,34.535424553812874,424,null,278172,1.5627640449438203,14396,0.08087640449438203,21486,0.12070786516853933,0.6535842696629213,0.6535842696629213,178,667228,3.7484719101123596,667676,178
20200118,258695,180,31.052094586484216,5128,null,158518,0.8806555555555555,6830,0.03794444444444444,23940,0.133,0.672988888888889,0.672988888888889,180,691551,3.8419499999999998,724986,180
20200119,233203,80,30.055806160587704,2912,null,103014,1.287675,4140,0.05175,7282,0.09102500000000001,0.64475,0.64475,80,476102,5.951275,476546,80
20200120,391597,328,34.26345262052673,944,null,176046,0.5367256097560976,29656,0.09041463414634147,52206,0.15916463414634147,0.6511524390243902,0.6511524390243902,328,1712164,5.220012195121952,1714884,328
20200121,394835,174,32.3396674584323,722,null,96945,0.5571551724137931,9832,0.05650574712643678,12904,0.07416091954022988,0.6766494252873563,0.6766494252873563,174,483658,2.7796436781609195,484280,174
20200122,325525,80,30.73890462700661,200,null,50322,0.629025,1760,0.022,13632,0.1704,0.467325,0.467325,80,308934,3.861675,311350,80
20200123,324473,192,32.93807735255304,1404,null,164908,0.8588958333333334,6646,0.03461458333333334,13010,0.06776041666666667,0.5355625,0.5355625,192,587580,3.0603125,591098,192
20200124,294945,58,29.831597046626882,920,null,50966,0.8787241379310345,5398,0.09306896551724138,8266,0.14251724137931035,0.7943103448275861,0.7943103448275861,58,248802,4.289689655172414,248842,58
20200125,246955,90,30.548614547253834,1364,null,403910,4.487888888888889,2405,0.02672222222222222,5459,0.06065555555555556,0.5679777777777778,0.5679777777777778,90,721276,8.014177777777778,721648,90
20200126,194655,78,25.919440745672436,3012,null,50694,0.6499230769230769,5144,0.06594871794871794,10270,0.13166666666666665,0.5707435897435897,0.5707435897435897,78,348674,4.470179487179487,353894,78
20200127,399321,88,32.69371213361716,708,null,126872,1.4417272727272727,8954,0.10175,24660,0.28022727272727277,0.5407954545454545,0.5407954545454545,88,368858,4.191568181818182,371414,88
20200128,357062,16,33.45469877260377,648,null,16782,1.048875,360,0.0225,5012,0.31325,0.567125,0.567125,16,74121,4.6325625,74900,16
20200129,338805,165,32.264070088562995,1382,null,67242,0.4075272727272727,17913,0.10856363636363636,16892,0.10237575757575758,0.6787939393939394,0.6787939393939394,165,498828,3.0231999999999997,501132,165
20200130,409657,176,30.833734758392293,396,null,69974,0.39757954545454544,5266,0.029920454545454545,17748,0.10084090909090909,0.5963522727272728,0.5963522727272728,176,499448,2.8377727272727276,499738,176
20200131,397107,166,28.878408842993238,494,null,126739,0.763487951807229,8086,0.04871084337349398,16169,0.09740361445783133,0.6481867469879518,0.6481867469879518,166,516463,3.111222891566265,516831,166
20200201,253730,114,30.296119402985074,4398,null,45802,0.40177192982456145,2172,0.01905263157894737,8582,0.07528070175438596,0.5761754385964912,0.5761754385964912,114,239956,2.104877192982456,240074,114
20200202,201901,34,25.202970914991887,1,null,22791,0.6703235294117648,552,0.01623529411764706,4032,0.11858823529411765,0.5270294117647059,0.5270294117647059,34,192689,5.667323529411765,192781,34
20200203,324391,44,34.258211004329915,828,null,15336,0.34854545454545455,2020,0.045909090909090906,4066,0.09240909090909091,0.6990681818181819,0.6990681818181819,44,120488,2.7383636363636366,120621,44
20200204,353694,78,32.70704642130571,18,null,67630,0.8670512820512821,7030,0.09012820512820513,7300,0.09358974358974359,0.7073846153846154,0.7073846153846154,78,265752,3.407076923076923,265994,78
20200205,329442,138,34.320450046879884,612,null,45692,0.33110144927536234,4424,0.03205797101449275,7612,0.05515942028985507,0.6024492753623188,0.6024492753623188,138,267018,1.9349130434782607,267122,138
20200206,295438,106,32.995085995085994,514,null,56290,0.5310377358490567,5825,0.05495283018867924,11731,0.11066981132075472,0.6061981132075471,0.6061981132075471,106,299589,2.826311320754717,316043,106
20200207,335748,108,30.918869140804862,2,null,97642,0.9040925925925926,6544,0.060592592592592594,14574,0.13494444444444445,0.8029814814814815,0.8029814814814815,108,454802,4.21112962962963,454974,108
20200208,245455,56,28.651219796895063,86588,null,53328,0.9522857142857143,5380,0.09607142857142857,11414,0.20382142857142857,0.7132857142857143,0.7132857142857143,56,359244,6.415071428571428,368874,56
20200209,226318,82,24.74231988630152,954,null,29752,0.3628292682926829,1022,0.01246341463414634,7128,0.08692682926829268,0.5160731707317073,0.5160731707317073,82,149218,1.8197317073170731,149262,82
20200210,346512,77,28.367744576340566,578,null,38740,0.5031168831168831,9004,0.11693506493506493,9586,0.12449350649350649,0.8807272727272728,0.8807272727272728,77,258807,3.36112987012987,261630,77
20200211,397665,90,34.67907909653789,614,null,65188,0.7243111111111111,4020,0.04466666666666667,16058,0.1784222222222222,0.6895555555555556,0.6895555555555556,90,280802,3.1200222222222225,281640,90
20200212,330209,80,69.70846527337977,121,null,29701,0.3712625,860,0.01075,6320,0.079,0.558925,0.558925,80,173263,2.1657875,173335,80
20200213,334868,9,71.46137430644472,149,null,5461,0.6067777777777779,407,0.04522222222222222,1584,0.176,0.8336666666666667,0.8336666666666667,9,68633,7.6258888888888885,68650,9
20200214,169927,25,64.88239786177931,5369,null,15313,0.61252,554699,22.18796,2676,0.10704000000000001,0.50312,0.50312,25,63405,2.5362,64086,25
20200215,240845,40,64.74327956989248,706,null,30025,0.750625,657,0.016425000000000002,9888,0.24719999999999998,0.49717500000000003,0.49717500000000003,40,119690,2.99225,120640,40
20200216,239855,9,60.21968365553603,108,null,20037,2.2263333333333333,517,0.057444444444444444,7575,0.8416666666666667,0.796,0.796,9,48520,5.391111111111111,48913,9
20200217,373945,57,69.10829791166142,361,null,27039,0.47436842105263155,1989,0.03489473684210526,10916,0.19150877192982454,0.6078947368421053,0.6078947368421053,57,173619,3.0459473684210523,173799,57
20200218,335471,23,70.53637510513036,283,null,8460,0.36782608695652175,1180,0.051304347826086956,2890,0.12565217391304348,0.4203478260869565,0.4203478260869565,23,67636,2.940695652173913,67690,23
20200219,416549,113,75.21650415312388,461,null,37436,0.3312920353982301,2571,0.022752212389380532,7943,0.07029203539823009,0.47685840707964605,0.47685840707964605,113,226296,2.0026194690265484,226405,113
20200220,397980,67,65.24262295081967,5539,null,66040,0.9856716417910447,2480,0.037014925373134326,13790,0.20582089552238808,0.725044776119403,0.725044776119403,67,271925,4.058582089552239,272920,67
20200221,277798,13,67.03619691119691,281,null,4741,0.3646923076923077,124,0.009538461538461539,3700,0.28461538461538466,0.5398461538461539,0.5398461538461539,13,38414,2.954923076923077,38728,13
20200222,370152,77,56.858986175115206,1303,null,67559,0.8773896103896104,3927,0.051,7918,0.10283116883116883,0.5994285714285714,0.5994285714285714,77,249757,3.2435974025974024,249849,77
20200223,294584,8,55.13456859442261,367,null,19752,2.469,214,0.02675,2018,0.25225,0.54825,0.54825,8,68077,8.509625,68190,8
20200224,557366,152,62.26857334376047,2769,null,62745,0.412796052631579,17487,0.11504605263157895,9668,0.06360526315789473,0.36641447368421054,0.36641447368421054,152,437962,2.8813289473684214,438162,152
20200225,498158,99,66.48311757640464,211,null,71899,0.7262525252525253,3475,0.035101010101010105,11875,0.11994949494949494,0.6657979797979798,0.6657979797979798,99,284449,2.873222222222222,286379,99
20200226,501665,161,65.43172035998435,368,null,150317,0.9336459627329192,6043,0.037534161490683234,25738,0.15986335403726706,0.6228944099378882,0.6228944099378882,161,393750,2.4456521739130435,394466,161
20200227,453719,91,63.841142535528355,4372,null,47146,0.518087912087912,4924,0.05410989010989011,18159,0.19954945054945053,0.5542087912087912,0.5542087912087912,91,280278,3.0799780219780217,280513,91
20200228,432866,34,66.7282256821335,287,null,17526,0.5154705882352941,1215,0.03573529411764706,3753,0.11038235294117646,0.8247058823529412,0.8247058823529412,34,103653,3.0486176470588235,104211,34
20200229,296327,45,58.52794785700178,2427,null,34778,0.7728444444444444,6223,0.13828888888888888,11594,0.25764444444444445,0.6824,0.6824,45,174661,3.8813555555555554,174678,45
20200301,288093,35,64.20615110318698,277,null,34883,0.9966571428571428,1047,0.029914285714285716,2532,0.07234285714285714,0.48705714285714286,0.48705714285714286,35,127698,3.6485142857142856,127861,35
20200302,437258,118,68.1724352977861,9349,null,76346,0.647,3107,0.02633050847457627,18390,0.15584745762711866,0.6426355932203389,0.6426355932203389,118,273614,2.318762711864407,273711,118
20200303,496440,73,71.91655801825293,126,null,61496,0.8424109589041097,4138,0.05668493150684932,10219,0.139986301369863,0.5557260273972603,0.5557260273972603,73,178492,2.445095890410959,178799,73
20200304,493238,45,70.12197895934035,1593,null,33878,0.7528444444444444,1636,0.03635555555555556,6564,0.14586666666666667,0.6576000000000001,0.6576000000000001,45,220611,4.902466666666666,220695,45
20200305,432807,102,65.50734069925836,1201,null,160850,1.5769607843137254,5274,0.05170588235294117,32101,0.3147156862745098,0.9786274509803922,0.9786274509803922,102,503398,4.9352745098039215,503567,102
20200306,399001,66,60.40893262679788,3773,null,44233,0.6701969696969697,4292,0.06503030303030304,18309,0.27740909090909094,0.6015454545454545,0.6015454545454545,66,226776,3.436,226869,66
20200307,347106,46,62.3282456455378,434,null,26146,0.5683913043478261,5707,0.12406521739130434,2610,0.05673913043478261,0.5151304347826088,0.5151304347826088,46,186873,4.06245652173913,186985,46
20200308,292373,43,60.432616783794955,467,null,33466,0.7782790697674419,1094,0.02544186046511628,14418,0.33530232558139533,0.3853488372093023,0.3853488372093023,43,153718,3.5748372093023253,153953,43
20200309,516612,76,70.4022894521668,1055,null,41976,0.5523157894736842,12866,0.16928947368421052,14815,0.1949342105263158,0.7106973684210526,0.7106973684210526,76,234942,3.091342105263158,235687,76
20200310,518745,67,68.9087407013815,920,null,61584,0.9191641791044777,3031,0.04523880597014925,7430,0.1108955223880597,0.6306119402985074,0.6306119402985074,67,202024,3.0152835820895523,202161,67
20200311,499358,122,72.18242266551026,993,null,77409,0.6345,10765,0.08823770491803279,33913,0.27797540983606556,0.5725983606557377,0.5725983606557377,122,366474,3.0038852459016394,367073,122
20200312,447972,53,67.55723118684965,592,null,52088,0.9827924528301887,16298,0.30750943396226416,10030,0.18924528301886792,0.5317735849056604,0.5317735849056604,53,211137,3.9837169811320754,211317,53
20200313,629706,133,87.9232058084334,9821,null,162000,1.218045112781955,117726,0.885157894736842,67874,0.5103308270676692,0.5563308270676691,0.5563308270676691,133,1227321,9.227977443609023,1229859,133
20200314,598852,153,84.54779048425809,14635,null,131028,0.8563921568627451,80031,0.5230784313725491,43201,0.282359477124183,0.4865555555555555,0.4865555555555555,153,1202766,7.86121568627451,1203820,153
20200315,351326,45,82.1430909516016,217,null,46452,1.0322666666666667,4850,0.10777777777777778,7350,0.16333333333333333,0.42348888888888886,0.42348888888888886,45,263726,5.860577777777777,263786,45
20200316,354633,25,79.12382864792504,709,null,45558,1.82232,5585,0.22340000000000002,8817,0.35268,0.6357200000000001,0.6357200000000001,25,209370,8.374799999999999,209455,25
20200317,366039,58,69.96158256880734,585,null,39555,0.6819827586206897,1792,0.03089655172413793,6043,0.1041896551724138,0.5548965517241379,0.5548965517241379,58,190905,3.2914655172413796,190951,58
20200318,351697,27,79.73180684652006,240,null,24876,0.9213333333333333,4297,0.15914814814814815,3146,0.11651851851851852,0.47644444444444445,0.47644444444444445,27,178600,6.614814814814815,179377,27
20200319,339542,41,71.93686440677966,132,null,50956,1.242829268292683,2831,0.06904878048780487,13147,0.32065853658536586,0.5320731707317073,0.5320731707317073,41,173739,4.237536585365854,173790,41
20200320,341075,18,70.07910417094719,1022,null,12124,0.6735555555555556,2359,0.13105555555555554,3693,0.20516666666666666,0.6594444444444445,0.6594444444444445,18,59873,3.326277777777778,59916,18
20200321,231196,46,73.81736909323116,532,null,42962,0.9339565217391304,4506,0.09795652173913044,11134,0.24204347826086955,0.7116521739130435,0.7116521739130435,46,249563,5.425282608695652,249595,46
20200322,203223,18,71.91188959660298,15414,null,11904,0.6613333333333333,989,0.05494444444444444,4714,0.2618888888888889,0.7152222222222222,0.7152222222222222,18,154393,8.577388888888889,154404,18
20200323,156655,2,76.52906692721055,251,null,939,0.4695,43,0.0215,757,0.3785,0.495,0.495,2,15917,7.9585,15953,2
20200324,170826,16,79.9747191011236,295,null,8316,0.51975,1262,0.078875,3364,0.21025,0.43425,0.43425,16,79948,4.99675,79972,16
20200325,156482,82,75.77820823244552,63,null,43170,0.5264634146341464,1632,0.019902439024390244,17413,0.21235365853658536,0.3542682926829268,0.3542682926829268,82,177729,2.1674268292682926,177817,82
20200326,174313,33,65.65461393596986,936,null,131218,3.9763030303030305,1339,0.04057575757575758,7636,0.2313939393939394,0.7036060606060606,0.7036060606060606,33,267105,8.094090909090909,268843,33
20200327,146952,31,68.03333333333333,204,null,39256,1.2663225806451612,3369,0.10867741935483871,2914,0.094,0.731774193548387,0.731774193548387,31,115984,3.7414193548387096,116025,31
20200328,196839,31,73.03858998144712,297,null,36219,1.1683548387096774,1141,0.036806451612903225,2298,0.07412903225806451,0.5378387096774194,0.5378387096774194,31,161967,5.224741935483872,178545,31
20200329,163848,23,70.23060437205315,79,null,22589,0.9821304347826088,636,0.027652173913043476,2936,0.12765217391304348,0.4507826086956522,0.4507826086956522,23,91819,3.9921304347826085,91956,23
20200330,210930,25,72.9356846473029,172,null,32088,1.28352,391,0.01564,2232,0.08928,0.66696,0.66696,25,91868,3.6747199999999998,91934,25
20200331,209195,3,81.30392537893509,0,null,1760,0.5866666666666667,69,0.023,374,0.12466666666666668,0.13166666666666665,0.13166666666666665,3,29041,9.680333333333333,29110,3
20200401,156111,1,69.13684676705049,274,null,1025,1.025,8,0.008,491,0.491,0.386,0.386,1,26258,26.258,26260,1
20200402,172188,18,70.9176276771005,29,null,16590,0.9216666666666666,308,0.01711111111111111,3273,0.18183333333333335,0.7242777777777778,0.7242777777777778,18,72704,4.0391111111111115,72734,18
20200403,147806,26,52.13615520282187,119,null,7630,0.29346153846153844,466,0.017923076923076924,2625,0.10096153846153846,0.47115384615384615,0.47115384615384615,26,49647,1.9095,49657,26
20200404,159101,20,64.33522038010514,0,null,9289,0.46445,1596,0.0798,452,0.022600000000000002,0.5366000000000001,0.5366000000000001,20,34885,1.74425,34910,20
20200405,144990,38,54.837367624810895,46,null,38748,1.0196842105263157,4710,0.12394736842105263,3642,0.0958421052631579,0.6831842105263158,0.6831842105263158,38,175560,4.62,175685,38
20200406,160172,8,54.83464566929134,126,null,3621,0.452625,107,0.013375,4179,0.522375,0.359875,0.359875,8,81016,10.127,81035,8
20200407,213619,8,74.12179042331714,110,null,10356,1.2945,125,0.015625,1990,0.24875,0.692375,0.692375,8,49922,6.24025,50289,8
20200408,187410,36,74.25118858954042,16688,null,14642,0.4067222222222222,1394,0.03872222222222222,5175,0.14375,0.5655,0.5655,36,131533,3.653694444444444,131564,36
20200409,177513,0,59.54813820865481,0,null,0,null,0,null,0,null,null,null,0,0,null,0,0
20200410,221283,73,63.82549754831266,371,null,50871,0.6968630136986301,1540,0.021095890410958905,8815,0.12075342465753425,0.5508493150684932,0.5508493150684932,73,173059,2.3706712328767123,173314,73
20200411,219669,6,62.61944127708096,46,null,10063,1.6771666666666667,85,0.014166666666666666,2836,0.4726666666666667,0.6701666666666666,0.6701666666666666,6,41766,6.961,41816,6
20200412,221906,50,65.61383796570077,8048,null,35074,0.70148,2285,0.045700000000000005,4993,0.09986,0.51836,0.51836,50,140527,2.81054,140573,50
20200413,299188,27,66.87259722843093,206,null,83765,3.1024074074074073,516,0.01911111111111111,33415,1.2375925925925926,1.0677407407407407,1.0677407407407407,27,253522,9.389703703703704,253583,27
20200414,322108,68,76.47388414055081,696,null,119562,1.7582647058823528,3357,0.04936764705882353,9648,0.14188235294117646,0.7643970588235294,0.7643970588235294,68,255745,3.760955882352941,257843,68
20200415,252517,21,73.8785839672323,145,null,13927,0.6631904761904761,881,0.04195238095238095,12003,0.5715714285714285,0.5837619047619048,0.5837619047619048,21,90374,4.303523809523809,92604,21
20200416,246748,37,70.47929163096258,988,null,23800,0.6432432432432432,2946,0.07962162162162163,6431,0.17381081081081082,0.6716486486486486,0.6716486486486486,37,118958,3.2150810810810815,119006,37
20200417,323429,13,70.15813449023861,4,null,55627,4.279,10620,0.8169230769230769,21346,1.642,0.8526923076923077,0.8526923076923077,13,168540,12.964615384615385,168543,13
20200418,249352,15,66.05350993377483,9,null,4189,0.27926666666666666,5005,0.33366666666666667,2591,0.17273333333333332,0.6908,0.6908,15,33264,2.2176,33267,15
20200419,254834,20,60.44449715370019,384,null,50807,2.54035,425,0.02125,5652,0.2826,0.7399,0.7399,20,101581,5.0790500000000005,103251,20
20200420,356589,40,71.21809466746555,784,null,31131,0.7782749999999999,689,0.017225,3991,0.099775,0.4606,0.4606,40,117971,2.949275,119125,40
20200421,388446,51,73.37476388364186,2778,null,70718,1.3866274509803922,3735,0.07323529411764705,18686,0.36639215686274507,0.6997058823529412,0.6997058823529412,51,222849,4.369588235294118,222921,51
20200422,327720,13,73.94404332129965,133,null,25911,1.9931538461538463,3053,0.23484615384615384,3450,0.2653846153846154,0.6031538461538462,0.6031538461538462,13,73695,5.668846153846154,73786,13
20200423,352171,31,77.72478481571397,227,null,34510,1.113225806451613,1887,0.06087096774193548,5619,0.18125806451612902,0.6997096774193549,0.6997096774193549,31,105008,3.3873548387096775,105530,31
20200424,336217,44,73.34576788830715,127,null,9947,0.2260681818181818,599,0.013613636363636362,1411,0.03206818181818182,0.35404545454545455,0.35404545454545455,44,83510,1.8979545454545454,83540,44
20200425,315666,47,62.34761998814932,455,null,28295,0.6020212765957447,4111,0.08746808510638297,6446,0.1371489361702128,0.8369574468085107,0.8369574468085107,47,146808,3.1235744680851063,146868,47
20200426,319309,27,63.35496031746032,64,null,75773,2.8064074074074075,462,0.01711111111111111,2185,0.08092592592592593,0.5806296296296297,0.5806296296296297,27,162805,6.029814814814815,162862,27
