Fecha,Tipo de usuario,Número de sesiones,Días desde la última sesión,Usuarios,% Δ,Usuarios nuevos,% Δ,Sesiones,% Δ,% de nuevas sesiones,% Δ
20200830,Returning Visitor,3,5,6,-0.45454545454545453,0,,6,-0.45454545454545453,0,
20200831,Returning Visitor,4,4,6,0.2,0,,6,0.2,0,
20200826,Returning Visitor,3,7,6,0.2,0,,6,0.2,0,
20200808,Returning Visitor,2,6,6,-0.45454545454545453,0,,6,-0.45454545454545453,0,
20200823,Returning Visitor,3,4,6,1,0,,6,1,0,
20200830,Returning Visitor,15,0,6,1,0,,6,1,0,
20200813,Returning Visitor,2,14,6,1,0,,6,1,0,
20200823,Returning Visitor,4,5,6,-0.25,0,,6,-0.25,0,
20200817,Returning Visitor,2,9,6,1,0,,6,1,0,
20200814,Returning Visitor,12,0,6,-0.45454545454545453,0,,6,-0.45454545454545453,0,
20200826,Returning Visitor,8,1,6,-0.25,0,,6,-0.25,0,
20200830,Returning Visitor,3,6,6,-0.25,0,,6,-0.25,0,
20200821,Returning Visitor,16,0,6,0.2,0,,6,0.2,0,
20200830,Returning Visitor,3,8,6,0.2,0,,6,0.2,0,
20200811,Returning Visitor,27,0,6,1,0,,6,1,0,
20200814,Returning Visitor,3,2,6,1,0,,6,1,0,
20200812,Returning Visitor,2,6,6,0.2,0,,6,0.2,0,
20200809,Returning Visitor,2,51,6,0.2,0,,6,0.2,0,
20200824,Returning Visitor,14,0,6,-0.25,0,,6,-0.25,0,
20200813,Returning Visitor,4,3,6,,0,,6,,0,
20200813,Returning Visitor,6,3,6,0.2,0,,6,0.2,0,
20200821,Returning Visitor,3,6,6,-0.5384615384615384,0,,6,-0.5384615384615384,0,
20200829,Returning Visitor,13,0,6,0.2,0,,6,0.2,0,
20200831,Returning Visitor,4,3,6,-0.25,0,,6,-0.25,0,
20200822,Returning Visitor,4,3,6,0.2,0,,6,0.2,0,
20200808,Returning Visitor,18,0,6,0.2,0,,6,0.2,0,
20200825,Returning Visitor,14,0,6,-0.25,0,,6,-0.25,0,
20200819,Returning Visitor,3,5,6,1,0,,6,1,0,
20200814,Returning Visitor,16,0,6,-0.45454545454545453,0,,6,-0.45454545454545453,0,
20200806,Returning Visitor,7,1,6,-0.45454545454545453,0,,6,-0.45454545454545453,0,
20200810,Returning Visitor,7,2,6,0.2,0,,6,0.2,0,
20200808,Returning Visitor,5,1,6,0.2,0,,6,0.2,0,
20200810,Returning Visitor,3,2,6,-0.45454545454545453,0,,6,-0.45454545454545453,0,
20200816,Returning Visitor,3,5,6,1,0,,6,1,0,
20200813,Returning Visitor,12,0,6,-0.25,0,,6,-0.25,0,
20200826,Returning Visitor,6,1,6,1,0,,6,1,0,
20200809,Returning Visitor,5,1,6,1,0,,6,1,0,
20200817,Returning Visitor,13,0,6,0.2,0,,6,0.2,0,
20200814,Returning Visitor,2,4,6,-0.25,0,,6,-0.25,0,
20200804,Returning Visitor,3,2,6,0.2,0,,6,0.2,0,
20200814,Returning Visitor,3,9,6,1,0,,6,1,0,
20200805,Returning Visitor,2,47,6,-0.25,0,,6,-0.25,0,
20200814,Returning Visitor,2,10,6,0.2,0,,6,0.2,0,
20200827,Returning Visitor,15,0,6,-0.25,0,,6,-0.25,0,
20200830,Returning Visitor,14,0,6,,0,,6,,0,
20200821,Returning Visitor,2,10,6,0.2,0,,6,0.2,0,
20200831,Returning Visitor,2,17,6,-0.25,0,,6,-0.25,0,
20200806,Returning Visitor,14,0,6,0.2,0,,6,0.2,0,
20200820,Returning Visitor,2,7,6,-0.25,0,,6,-0.25,0,
20200826,Returning Visitor,6,2,6,,0,,6,,0,
20200820,Returning Visitor,2,9,6,-0.45454545454545453,0,,6,-0.45454545454545453,0,
20200823,Returning Visitor,3,9,6,-0.25,0,,6,-0.25,0,
20200825,Returning Visitor,2,18,6,0.2,0,,6,0.2,0,
20200820,Returning Visitor,7,1,6,-0.45454545454545453,0,,6,-0.45454545454545453,0,
20200821,Returning Visitor,12,0,6,-0.25,0,,6,-0.25,0,
20200819,Returning Visitor,16,0,6,-0.45454545454545453,0,,6,-0.45454545454545453,0,
20200810,Returning Visitor,3,4,6,1,0,,6,1,0,
20200818,Returning Visitor,19,0,6,-0.25,0,,6,-0.25,0,
20200824,Returning Visitor,2,6,6,1,0,,6,1,0,
20200813,Returning Visitor,7,1,6,-0.25,0,,6,-0.25,0,
20200807,Returning Visitor,4,3,6,-0.25,0,,6,-0.25,0,
20200814,Returning Visitor,5,3,6,0.2,0,,6,0.2,0,
20200825,Returning Visitor,6,3,6,-0.25,0,,6,-0.25,0,
20200824,Returning Visitor,5,3,6,0.2,0,,6,0.2,0,
20200812,Returning Visitor,15,0,6,-0.45454545454545453,0,,6,-0.45454545454545453,0,
20200816,Returning Visitor,11,0,6,0.2,0,,6,0.2,0,
20200820,Returning Visitor,25,0,6,1,0,,6,1,0,
20200819,Returning Visitor,21,0,6,0.2,0,,6,0.2,0,
20200816,Returning Visitor,3,3,6,1,0,,6,1,0,
20200819,Returning Visitor,3,4,6,0.2,0,,6,0.2,0,
20200829,Returning Visitor,2,13,6,0.2,0,,6,0.2,0,
20200828,Returning Visitor,2,12,6,0.2,0,,6,0.2,0,
20200806,Returning Visitor,4,2,6,-0.25,0,,6,-0.25,0,
20200809,Returning Visitor,2,5,6,0.2,0,,6,0.2,0,
20200815,Returning Visitor,3,11,6,1,0,,6,1,0,
20200826,Returning Visitor,13,0,6,0.2,0,,6,0.2,0,
20200825,Returning Visitor,2,7,6,0.2,0,,6,0.2,0,
20200825,Returning Visitor,6,1,6,0.2,0,,6,0.2,0,
20200829,Returning Visitor,4,4,6,,0,,6,,0,
20200812,Returning Visitor,2,3,6,0.2,0,,6,0.2,0,
20200829,Returning Visitor,5,1,6,0.2,0,,6,0.2,0,
20200814,Returning Visitor,4,1,6,-0.25,0,,6,-0.25,0,
20200829,Returning Visitor,8,1,6,0.2,0,,6,0.2,0,
20200814,Returning Visitor,13,0,6,-0.45454545454545453,0,,6,-0.45454545454545453,0,
20200821,Returning Visitor,2,100,6,-0.25,0,,6,-0.25,0,
20200831,Returning Visitor,8,2,6,,0,,6,,0,
20200812,Returning Visitor,3,4,6,-0.25,0,,6,-0.25,0,
20200826,Returning Visitor,14,0,6,0.2,0,,6,0.2,0,
20200829,Returning Visitor,2,21,6,-0.45454545454545453,0,,6,-0.45454545454545453,0,
20200810,Returning Visitor,12,0,6,-0.25,0,,6,-0.25,0,
20200809,Returning Visitor,5,2,6,-0.25,0,,6,-0.25,0,
20200813,Returning Visitor,4,2,6,-0.25,0,,6,-0.25,0,
20200810,Returning Visitor,4,5,6,-0.25,0,,6,-0.25,0,
20200810,Returning Visitor,6,1,6,-0.5384615384615384,0,,6,-0.5384615384615384,0,
20200815,Returning Visitor,23,0,6,-0.25,0,,6,-0.25,0,
20200809,Returning Visitor,7,1,6,-0.45454545454545453,0,,6,-0.45454545454545453,0,
20200813,Returning Visitor,19,0,6,-0.25,0,,6,-0.25,0,
20200826,Returning Visitor,2,7,6,1,0,,6,1,0,
20200821,Returning Visitor,6,1,6,-0.25,0,,6,-0.25,0,
20200831,Returning Visitor,15,0,6,-0.25,0,,6,-0.25,0,
20200829,Returning Visitor,2,12,6,0.2,0,,6,0.2,0,
20200813,Returning Visitor,15,0,6,-0.45454545454545453,0,,6,-0.45454545454545453,0,
20200811,Returning Visitor,3,6,6,-0.25,0,,6,-0.25,0,
20200823,Returning Visitor,2,57,6,1,0,,6,1,0,
20200807,Returning Visitor,2,49,6,-0.25,0,,6,-0.25,0,
20200813,Returning Visitor,2,6,6,-0.45454545454545453,0,,6,-0.45454545454545453,0,
20200816,Returning Visitor,2,10,6,1,0,,6,1,0,
20200829,Returning Visitor,2,7,6,-0.25,0,,6,-0.25,0,
20200811,Returning Visitor,4,5,6,0.2,0,,6,0.2,0,
20200831,Returning Visitor,7,13,6,-0.25,0,,6,-0.25,0,
20200826,Returning Visitor,3,4,6,0.2,0,,6,0.2,0,
20200804,Returning Visitor,3,7,6,-0.25,0,,6,-0.25,0,
20200829,Returning Visitor,3,9,6,-0.25,0,,6,-0.25,0,
20200815,Returning Visitor,15,0,6,-0.25,0,,6,-0.25,0,
20200819,Returning Visitor,2,11,6,,0,,6,,0,
20200807,Returning Visitor,2,7,6,0.2,0,,6,0.2,0,
20200827,Returning Visitor,2,7,6,1,0,,6,1,0,
20200821,Returning Visitor,3,3,6,0.2,0,,6,0.2,0,
20200820,Returning Visitor,14,0,6,1,0,,6,1,0,
20200804,Returning Visitor,3,3,6,-0.25,0,,6,-0.25,0,
20200811,Returning Visitor,2,12,7,0.4,0,,7,0.4,0,
20200824,Returning Visitor,3,5,7,0.4,0,,7,0.4,0,
20200808,Returning Visitor,10,0,7,-0.125,0,,7,-0.125,0,
20200824,Returning Visitor,4,2,7,-0.125,0,,7,-0.125,0,
20200829,Returning Visitor,2,14,7,0.4,0,,7,0.4,0,
20200811,Returning Visitor,14,0,7,-0.125,0,,7,-0.125,0,
20200812,Returning Visitor,4,3,7,0.4,0,,7,0.4,0,
20200828,Returning Visitor,16,0,7,-0.46153846153846156,0,,7,-0.46153846153846156,0,
20200811,Returning Visitor,15,0,7,-0.36363636363636365,0,,7,-0.36363636363636365,0,
20200815,Returning Visitor,5,1,7,-0.125,0,,7,-0.125,0,
20200804,Returning Visitor,2,8,7,-0.36363636363636365,0,,7,-0.36363636363636365,0,
20200804,Returning Visitor,5,1,7,0.4,0,,7,0.4,0,
20200813,Returning Visitor,14,0,7,-0.125,0,,7,-0.125,0,
20200831,Returning Visitor,4,11,7,0.4,0,,7,0.4,0,
20200804,Returning Visitor,4,1,7,-0.125,0,,7,-0.125,0,
20200807,Returning Visitor,2,5,7,0.4,0,,7,0.4,0,
20200827,Returning Visitor,7,1,7,0.4,0,,7,0.4,0,
20200815,Returning Visitor,22,0,7,-0.46153846153846156,0,,7,-0.46153846153846156,0,
20200804,Returning Visitor,10,0,7,1.3333333333333333,0,,7,1.3333333333333333,0,
20200823,Returning Visitor,2,16,7,-0.125,0,,7,-0.125,0,
20200818,Returning Visitor,5,1,7,1.3333333333333333,0,,7,1.3333333333333333,0,
20200828,Returning Visitor,3,9,7,-0.36363636363636365,0,,7,-0.36363636363636365,0,
20200831,Returning Visitor,4,2,7,1.3333333333333333,0,,7,1.3333333333333333,0,
20200818,Returning Visitor,2,15,7,-0.125,0,,7,-0.125,0,
20200822,Returning Visitor,2,14,7,0.4,0,,7,0.4,0,
20200818,Returning Visitor,2,12,7,0.4,0,,7,0.4,0,
20200816,Returning Visitor,3,4,7,0.4,0,,7,0.4,0,
20200829,Returning Visitor,2,8,7,0.4,0,,7,0.4,0,
20200831,Returning Visitor,17,0,7,1.3333333333333333,0,,7,1.3333333333333333,0,
20200823,Returning Visitor,2,6,7,-0.125,0,,7,-0.125,0,
20200819,Returning Visitor,2,8,7,-0.125,0,,7,-0.125,0,
20200820,Returning Visitor,4,2,7,-0.125,0,,7,-0.125,0,
20200809,Returning Visitor,2,6,7,-0.125,0,,7,-0.125,0,
20200824,Returning Visitor,13,0,7,-0.36363636363636365,0,,7,-0.36363636363636365,0,
20200816,Returning Visitor,9,0,7,-0.36363636363636365,0,,7,-0.36363636363636365,0,
20200820,Returning Visitor,5,6,7,,0,,7,,0,
20200815,Returning Visitor,2,9,7,-0.125,0,,7,-0.125,0,
20200815,Returning Visitor,2,5,7,0.4,0,,7,0.4,0,
20200811,Returning Visitor,2,9,7,-0.125,0,,7,-0.125,0,
20200827,Returning Visitor,4,3,7,1.3333333333333333,0,,7,1.3333333333333333,0,
20200820,Returning Visitor,2,8,7,0.4,0,,7,0.4,0,
20200804,Returning Visitor,2,6,7,-0.36363636363636365,0,,7,-0.36363636363636365,0,
20200822,Returning Visitor,2,11,7,-0.46153846153846156,0,,7,-0.46153846153846156,0,
20200831,Returning Visitor,9,1,7,-0.125,0,,7,-0.125,0,
20200815,Returning Visitor,11,0,7,-0.36363636363636365,0,,7,-0.36363636363636365,0,
20200804,Returning Visitor,2,13,7,0.4,0,,7,0.4,0,
20200824,Returning Visitor,3,6,7,-0.36363636363636365,0,,7,-0.36363636363636365,0,
20200822,Returning Visitor,2,4,7,1.3333333333333333,0,,7,1.3333333333333333,0,
20200825,Returning Visitor,15,0,7,-0.36363636363636365,0,,7,-0.36363636363636365,0,
20200812,Returning Visitor,2,5,7,1.3333333333333333,0,,7,1.3333333333333333,0,
20200816,Returning Visitor,2,5,7,-0.125,0,,7,-0.125,0,
20200806,Returning Visitor,5,1,7,-0.125,0,,7,-0.125,0,
20200825,Returning Visitor,6,2,7,-0.36363636363636365,0,,7,-0.36363636363636365,0,
20200826,Returning Visitor,3,5,7,-0.125,0,,7,-0.125,0,
20200814,Returning Visitor,2,11,7,-0.125,0,,7,-0.125,0,
20200816,Returning Visitor,3,2,7,-0.36363636363636365,0,,7,-0.36363636363636365,0,
20200816,Returning Visitor,2,8,7,,0,,7,,0,
20200804,Returning Visitor,2,21,7,0.4,0,,7,0.4,0,
20200831,Returning Visitor,3,5,7,-0.125,0,,7,-0.125,0,
20200829,Returning Visitor,7,1,7,-0.36363636363636365,0,,7,-0.36363636363636365,0,
20200824,Returning Visitor,2,66,7,0.4,0,,7,0.4,0,
20200826,Returning Visitor,2,10,7,-0.125,0,,7,-0.125,0,
20200814,Returning Visitor,2,58,7,1.3333333333333333,0,,7,1.3333333333333333,0,
20200817,Returning Visitor,3,3,7,0.4,0,,7,0.4,0,
20200830,Returning Visitor,2,15,7,-0.125,0,,7,-0.125,0,
20200823,Returning Visitor,3,3,7,1.3333333333333333,0,,7,1.3333333333333333,0,
20200825,Returning Visitor,2,10,7,-0.125,0,,7,-0.125,0,
20200831,Returning Visitor,2,11,7,-0.36363636363636365,0,,7,-0.36363636363636365,0,
20200811,Returning Visitor,3,5,7,-0.125,0,,7,-0.125,0,
20200811,Returning Visitor,3,2,7,-0.125,0,,7,-0.125,0,
20200818,Returning Visitor,3,6,7,-0.125,0,,7,-0.125,0,
20200830,Returning Visitor,4,3,7,0.4,0,,7,0.4,0,
20200814,Returning Visitor,5,1,7,-0.5625,0,,7,-0.5625,0,
20200811,Returning Visitor,3,3,7,-0.36363636363636365,0,,7,-0.36363636363636365,0,
20200819,Returning Visitor,3,6,7,1.3333333333333333,0,,7,1.3333333333333333,0,
20200813,Returning Visitor,2,7,7,-0.36363636363636365,0,,7,-0.36363636363636365,0,
20200821,Returning Visitor,2,30,7,-0.125,0,,7,-0.125,0,
20200818,Returning Visitor,3,4,7,-0.125,0,,7,-0.125,0,
20200804,Returning Visitor,3,5,7,-0.125,0,,7,-0.125,0,
20200819,Returning Visitor,4,2,7,0.4,0,,7,0.4,0,
20200810,Returning Visitor,5,4,7,-0.125,0,,7,-0.125,0,
20200820,Returning Visitor,12,0,7,0.4,0,,7,0.4,0,
20200816,Returning Visitor,2,6,7,1.3333333333333333,0,,7,1.3333333333333333,0,
20200818,Returning Visitor,2,5,7,0.4,0,,7,0.4,0,
20200831,Returning Visitor,6,12,7,0.4,0,,7,0.4,0,
20200806,Returning Visitor,2,4,7,-0.36363636363636365,0,,7,-0.36363636363636365,0,
20200820,Returning Visitor,2,16,8,0,0,,8,0,0,
20200808,Returning Visitor,11,0,8,0,0,,8,0,0,
20200815,Returning Visitor,10,0,8,-0.38461538461538464,0,,8,-0.38461538461538464,0,
20200805,Returning Visitor,13,0,8,0,0,,8,0,0,
20200808,Returning Visitor,9,0,8,0.6,0,,8,0.6,0,
20200819,Returning Visitor,24,0,8,-0.2727272727272727,0,,8,-0.2727272727272727,0,
20200813,Returning Visitor,2,4,8,1.6666666666666667,0,,8,1.6666666666666667,0,
20200805,Returning Visitor,6,1,8,0,0,,8,0,0,
20200814,Returning Visitor,2,5,8,-0.38461538461538464,0,,8,-0.38461538461538464,0,
20200814,Returning Visitor,11,0,8,0,0,,8,0,0,
20200823,Returning Visitor,5,2,8,-0.2727272727272727,0,,8,-0.2727272727272727,0,
20200812,Returning Visitor,3,3,8,0.6,0,,8,0.6,0,
20200808,Returning Visitor,3,2,8,0.6,0,,8,0.6,0,
20200821,Returning Visitor,13,0,8,0,0,,8,0,0,
20200819,Returning Visitor,2,7,8,-0.2727272727272727,0,,8,-0.2727272727272727,0,
20200823,Returning Visitor,6,1,8,-0.2727272727272727,0,,8,-0.2727272727272727,0,
20200820,Returning Visitor,2,21,8,0.6,0,,8,0.6,0,
20200807,Returning Visitor,2,6,8,1.6666666666666667,0,,8,1.6666666666666667,0,
20200805,Returning Visitor,14,0,8,0.6,0,,8,0.6,0,
20200820,Returning Visitor,2,5,8,-0.38461538461538464,0,,8,-0.38461538461538464,0,
20200807,Returning Visitor,12,0,8,-0.38461538461538464,0,,8,-0.38461538461538464,0,
20200823,Returning Visitor,13,0,8,0.6,0,,8,0.6,0,
20200814,Returning Visitor,17,0,8,0,0,,8,0,0,
20200804,Returning Visitor,4,2,8,-0.2727272727272727,0,,8,-0.2727272727272727,0,
20200817,Returning Visitor,4,2,8,0.6,0,,8,0.6,0,
20200829,Returning Visitor,3,6,8,0,0,,8,0,0,
20200806,Returning Visitor,2,6,8,0.6,0,,8,0.6,0,
20200828,Returning Visitor,5,1,8,0,0,,8,0,0,
20200818,Returning Visitor,11,0,8,-0.2727272727272727,0,,8,-0.2727272727272727,0,
20200818,Returning Visitor,12,0,8,0.6,0,,8,0.6,0,
20200821,Returning Visitor,9,1,8,0,0,,8,0,0,
20200831,Returning Visitor,2,10,8,0.6,0,,8,0.6,0,
20200826,Returning Visitor,5,3,8,0,0,,8,0,0,
20200820,Returning Visitor,3,4,8,-0.38461538461538464,0,,8,-0.38461538461538464,0,
20200810,Returning Visitor,3,3,8,-0.2727272727272727,0,,8,-0.2727272727272727,0,
20200818,Returning Visitor,13,0,8,0,0,,8,0,0,
20200821,Returning Visitor,19,0,8,0,0,,8,0,0,
20200825,Returning Visitor,4,2,8,-0.38461538461538464,0,,8,-0.38461538461538464,0,
20200820,Returning Visitor,5,2,8,1.6666666666666667,0,,8,1.6666666666666667,0,
20200823,Returning Visitor,4,2,8,1.6666666666666667,0,,8,1.6666666666666667,0,
20200824,Returning Visitor,3,4,8,-0.2727272727272727,0,,8,-0.2727272727272727,0,
20200818,Returning Visitor,20,0,8,-0.2727272727272727,0,,8,-0.2727272727272727,0,
20200822,Returning Visitor,3,5,8,0.6,0,,8,0.6,0,
20200830,Returning Visitor,2,8,8,0.6,0,,8,0.6,0,
20200815,Returning Visitor,2,7,8,0.6,0,,8,0.6,0,
20200811,Returning Visitor,2,4,8,1.6666666666666667,0,,8,1.6666666666666667,0,
20200830,Returning Visitor,13,0,8,0.6,0,,8,0.6,0,
20200809,Returning Visitor,2,7,8,-0.5789473684210527,0,,8,-0.5789473684210527,0,
20200823,Returning Visitor,3,8,8,1.6666666666666667,0,,8,1.6666666666666667,0,
20200820,Returning Visitor,3,2,8,0.6,0,,8,0.6,0,
20200827,Returning Visitor,2,11,8,0,0,,8,0,0,
20200828,Returning Visitor,2,15,8,-0.2727272727272727,0,,8,-0.2727272727272727,0,
20200804,Returning Visitor,18,0,8,1.6666666666666667,0,,8,1.6666666666666667,0,
20200824,Returning Visitor,2,10,8,0.6,0,,8,0.6,0,
20200806,Returning Visitor,3,3,8,-0.5,0,,8,-0.5,0,
20200816,Returning Visitor,10,0,8,0,0,,8,0,0,
20200805,Returning Visitor,2,7,8,0,0,,8,0,0,
20200828,Returning Visitor,5,2,8,0,0,,8,0,0,
20200829,Returning Visitor,12,0,8,0,0,,8,0,0,
20200822,Returning Visitor,5,1,8,-0.2727272727272727,0,,8,-0.2727272727272727,0,
20200804,Returning Visitor,2,4,8,0.6,0,,8,0.6,0,
20200827,Returning Visitor,14,0,8,-0.2727272727272727,0,,8,-0.2727272727272727,0,
20200822,Returning Visitor,2,8,8,1.6666666666666667,0,,8,1.6666666666666667,0,
20200828,Returning Visitor,4,2,8,0.6,0,,8,0.6,0,
20200818,Returning Visitor,3,5,8,-0.38461538461538464,0,,8,-0.38461538461538464,0,
20200823,Returning Visitor,2,5,8,1.6666666666666667,0,,8,1.6666666666666667,0,
20200806,Returning Visitor,13,0,8,-0.2727272727272727,0,,8,-0.2727272727272727,0,
20200825,Returning Visitor,2,11,8,-0.2727272727272727,0,,8,-0.2727272727272727,0,
20200823,Returning Visitor,5,1,8,-0.2727272727272727,0,,8,-0.2727272727272727,0,
20200804,Returning Visitor,2,5,8,0,0,,8,0,0,
20200819,Returning Visitor,3,3,8,-0.2727272727272727,0,,8,-0.2727272727272727,0,
20200810,Returning Visitor,2,6,8,-0.2727272727272727,0,,8,-0.2727272727272727,0,
20200831,Returning Visitor,2,14,8,0,0,,8,0,0,
20200804,Returning Visitor,2,2,8,0,0,,8,0,0,
20200815,Returning Visitor,2,11,8,-0.38461538461538464,0,,8,-0.38461538461538464,0,
20200828,Returning Visitor,3,3,9,2,0,,9,2,0,
20200817,Returning Visitor,2,4,9,-0.18181818181818182,0,,9,-0.18181818181818182,0,
20200829,Returning Visitor,3,3,9,-0.3076923076923077,0,,9,-0.3076923076923077,0,
20200813,Returning Visitor,10,0,9,-0.18181818181818182,0,,9,-0.18181818181818182,0,
20200807,Returning Visitor,9,0,9,-0.18181818181818182,0,,9,-0.18181818181818182,0,
20200825,Returning Visitor,2,5,9,-0.3076923076923077,0,,9,-0.3076923076923077,0,
20200805,Returning Visitor,5,1,9,-0.5263157894736842,0,,9,-0.5263157894736842,0,
20200831,Returning Visitor,14,0,9,-0.3076923076923077,0,,9,-0.3076923076923077,0,
20200822,Returning Visitor,11,0,9,-0.3076923076923077,0,,9,-0.3076923076923077,0,
20200804,Returning Visitor,2,10,9,2,0,,9,2,0,
20200818,Returning Visitor,4,2,9,-0.18181818181818182,0,,9,-0.18181818181818182,0,
20200826,Returning Visitor,5,1,9,-0.3076923076923077,0,,9,-0.3076923076923077,0,
20200817,Returning Visitor,2,8,9,-0.18181818181818182,0,,9,-0.18181818181818182,0,
20200828,Returning Visitor,6,1,9,0.125,0,,9,0.125,0,
20200813,Returning Visitor,4,1,9,-0.18181818181818182,0,,9,-0.18181818181818182,0,
20200831,Returning Visitor,2,9,9,0.125,0,,9,0.125,0,
20200829,Returning Visitor,14,0,9,0.125,0,,9,0.125,0,
20200823,Returning Visitor,11,0,9,-0.4375,0,,9,-0.4375,0,
20200831,Returning Visitor,3,2,9,0.125,0,,9,0.125,0,
20200830,Returning Visitor,3,3,9,-0.4375,0,,9,-0.4375,0,
20200829,Returning Visitor,4,3,9,0.8,0,,9,0.8,0,
20200806,Returning Visitor,10,0,9,-0.18181818181818182,0,,9,-0.18181818181818182,0,
20200829,Returning Visitor,3,5,9,0.125,0,,9,0.125,0,
20200806,Returning Visitor,9,0,9,0.125,0,,9,0.125,0,
20200811,Returning Visitor,13,0,9,-0.3076923076923077,0,,9,-0.3076923076923077,0,
20200828,Returning Visitor,2,13,9,-0.3076923076923077,0,,9,-0.3076923076923077,0,
20200820,Returning Visitor,10,0,9,0.8,0,,9,0.8,0,
20200808,Returning Visitor,3,4,9,0.8,0,,9,0.8,0,
20200831,Returning Visitor,5,2,9,0.125,0,,9,0.125,0,
20200821,Returning Visitor,11,0,9,-0.3076923076923077,0,,9,-0.3076923076923077,0,
20200812,Returning Visitor,4,6,9,2,0,,9,2,0,
20200808,Returning Visitor,2,4,9,-0.4375,0,,9,-0.4375,0,
20200808,Returning Visitor,12,0,9,0.8,0,,9,0.8,0,
20200817,Returning Visitor,11,0,9,-0.18181818181818182,0,,9,-0.18181818181818182,0,
20200805,Returning Visitor,3,2,9,-0.3076923076923077,0,,9,-0.3076923076923077,0,
20200828,Returning Visitor,2,6,9,0.125,0,,9,0.125,0,
20200815,Returning Visitor,3,4,9,0.125,0,,9,0.125,0,
20200824,Returning Visitor,2,8,9,0.8,0,,9,0.8,0,
20200826,Returning Visitor,2,6,9,-0.18181818181818182,0,,9,-0.18181818181818182,0,
20200811,Returning Visitor,2,5,9,0.125,0,,9,0.125,0,
20200829,Returning Visitor,3,4,9,-0.18181818181818182,0,,9,-0.18181818181818182,0,
20200823,Returning Visitor,2,7,9,-0.3076923076923077,0,,9,-0.3076923076923077,0,
20200819,Returning Visitor,23,0,9,-0.3076923076923077,0,,9,-0.3076923076923077,0,
20200826,Returning Visitor,12,0,9,0.125,0,,9,0.125,0,
20200831,Returning Visitor,4,5,9,-0.3076923076923077,0,,9,-0.3076923076923077,0,
20200830,Returning Visitor,5,1,9,0.125,0,,9,0.125,0,
20200831,Returning Visitor,13,0,9,0.125,0,,9,0.125,0,
20200815,Returning Visitor,4,1,9,0.8,0,,9,0.8,0,
20200817,Returning Visitor,2,7,9,-0.3076923076923077,0,,9,-0.3076923076923077,0,
20200823,Returning Visitor,2,18,9,0.125,0,,9,0.125,0,
20200818,Returning Visitor,2,4,9,2,0,,9,2,0,
20200816,Returning Visitor,4,1,9,0.125,0,,9,0.125,0,
20200827,Returning Visitor,3,3,9,-0.3076923076923077,0,,9,-0.3076923076923077,0,
20200809,Returning Visitor,2,4,9,-0.4375,0,,9,-0.4375,0,
20200804,Returning Visitor,3,1,9,2,0,,9,2,0,
20200828,Returning Visitor,15,0,9,-0.3076923076923077,0,,9,-0.3076923076923077,0,
20200819,Returning Visitor,3,2,9,-0.3076923076923077,0,,9,-0.3076923076923077,0,
20200813,Returning Visitor,5,1,9,0.8,0,,9,0.8,0,
20200817,Returning Visitor,4,1,10,-0.09090909090909091,0,,10,-0.09090909090909091,0,
20200818,Returning Visitor,2,6,10,0.25,0,,10,0.25,0,
20200824,Returning Visitor,11,0,10,0.25,0,,10,0.25,0,
20200827,Returning Visitor,4,2,10,0.25,0,,10,0.25,0,
20200825,Returning Visitor,12,0,10,-0.23076923076923078,0,,10,-0.23076923076923078,0,
20200809,Returning Visitor,2,3,10,-0.375,0,,10,-0.375,0,
20200809,Returning Visitor,9,0,10,-0.09090909090909091,0,,10,-0.09090909090909091,0,
20200821,Returning Visitor,2,4,10,0.25,0,,10,0.25,0,
20200822,Returning Visitor,10,0,10,0.25,0,,10,0.25,0,
20200813,Returning Visitor,11,0,10,0.25,0,,10,0.25,0,
20200824,Returning Visitor,2,5,10,1,0,,10,1,0,
20200821,Returning Visitor,2,3,10,-0.23076923076923078,0,,10,-0.23076923076923078,0,
20200831,Returning Visitor,3,4,10,-0.23076923076923078,0,,10,-0.23076923076923078,0,
20200821,Returning Visitor,2,7,10,-0.375,0,,10,-0.375,0,
20200806,Returning Visitor,4,1,10,0.25,0,,10,0.25,0,
20200825,Returning Visitor,11,0,10,-0.09090909090909091,0,,10,-0.09090909090909091,0,
20200816,Returning Visitor,5,1,10,2.3333333333333335,0,,10,2.3333333333333335,0,
20200822,Returning Visitor,12,0,10,1,0,,10,1,0,
20200821,Returning Visitor,5,1,10,-0.09090909090909091,0,,10,-0.09090909090909091,0,
20200814,Returning Visitor,10,0,10,1,0,,10,1,0,
20200817,Returning Visitor,12,0,10,0.25,0,,10,0.25,0,
20200821,Returning Visitor,2,5,10,-0.09090909090909091,0,,10,-0.09090909090909091,0,
20200805,Returning Visitor,12,0,10,1,0,,10,1,0,
20200820,Returning Visitor,11,0,10,2.3333333333333335,0,,10,2.3333333333333335,0,
20200806,Returning Visitor,2,3,10,1,0,,10,1,0,
20200820,Returning Visitor,2,6,10,1,0,,10,1,0,
20200818,Returning Visitor,14,0,10,0.25,0,,10,0.25,0,
20200827,Returning Visitor,2,6,10,1,0,,10,1,0,
