Fecha,Dominio del emplazamiento,Tipo de emplazamiento,URL del emplazamiento,Google Ads: grupo de anuncios,Google Ads: espacio publicitario,Anuncios de vídeo TrueView,Usuarios,Sesiones,Duración media de la sesión,Páginas/Sesión,Número de páginas vistas,Porcentaje de rebote
2020-01-18,mobileapp::2-com.dicedom.mergepuzzle,Automatic placements,mobileapp::2-com.dicedom.mergepuzzle,Italcombos Segmentacion Display,Google Display Network,No,5,5,0.0,1.0,5,1.0
2020-01-20,mobileapp::2-com.linkdesks.iBubble,Automatic placements,mobileapp::2-com.linkdesks.iBubble,Anuncios dinámicos Display,Google Display Network,No,3,5,0.0,2.2,11,0.0
2020-01-01,mobileapp::2-com.roidapp.photogrid,Automatic placements,mobileapp::2-com.roidapp.photogrid,Anuncios dinámicos Display,Google Display Network,No,3,3,0.0,1.6666666666666667,5,0.0
2020-01-14,mobileapp::2-com.blockpuzzle.jewels.legend,Automatic placements,mobileapp::2-com.blockpuzzle.jewels.legend,Italcombos Segmentacion Display,Google Display Network,No,5,5,0.0,1.0,5,1.0
2020-01-15,mobileapp::2-com.appbond.the100roomvi,Automatic placements,mobileapp::2-com.appbond.the100roomvi,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-15,mobileapp::2-kr.co.manhole.hujicam,Automatic placements,mobileapp::2-kr.co.manhole.hujicam,Italcombos Segmentacion Display,Google Display Network,No,3,3,72.66666666666667,1.6666666666666667,5,0.0
2020-01-17,mobileapp::2-com.dopuz.klotski.riddle,Automatic placements,mobileapp::2-com.dopuz.klotski.riddle,Italcombos Segmentacion Display,Google Display Network,No,8,8,0.0,1.0,8,1.0
2020-01-14,mobileapp::2-com.robtopx.geometrydashworld,Automatic placements,mobileapp::2-com.robtopx.geometrydashworld,Italcombos - awareness Html -Impresiones,Google Display Network,No,3,5,0.0,1.0,5,1.0
2020-01-15,mobileapp::2-com.playgendary.tanks,Automatic placements,mobileapp::2-com.playgendary.tanks,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-14,mobileapp::2-com.heavyfall.constructioncity2,Automatic placements,mobileapp::2-com.heavyfall.constructioncity2,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-27,mobileapp::2-com.jeyluta.timestampcamerafree,Automatic placements,mobileapp::2-com.jeyluta.timestampcamerafree,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-24,mobileapp::2-simplecalc.calculator,Automatic placements,mobileapp::2-simplecalc.calculator,Italcombos Segmentacion Display,Google Display Network,No,3,5,0.0,1.0,5,1.0
2020-01-13,mobileapp::2-wifi.control.samsung,Automatic placements,mobileapp::2-wifi.control.samsung,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-17,mobileapp::2-classic.brick.games.tetris,Automatic placements,mobileapp::2-classic.brick.games.tetris,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-14,mobileapp::2-blast.island,Automatic placements,mobileapp::2-blast.island,Italcombos Segmentacion Display,Google Display Network,No,8,11,0.0,1.0,11,1.0
2020-01-13,mobileapp::2-com.bitmango.go.spidersolitairekingdom,Automatic placements,mobileapp::2-com.bitmango.go.spidersolitairekingdom,Italcombos Segmentacion Display,Google Display Network,No,3,5,0.0,1.0,5,1.0
2020-01-08,mobileapp::2-com.galaxystudio.framecollage,Automatic placements,mobileapp::2-com.galaxystudio.framecollage,Anuncios dinámicos Display,Google Display Network,No,3,3,0.0,1.6666666666666667,5,0.0
2020-01-14,mobileapp::2-com.honeyponey.bubbletea,Automatic placements,mobileapp::2-com.honeyponey.bubbletea,Italcombos Segmentacion Display,Google Display Network,No,5,5,0.0,1.0,5,1.0
2020-01-16,mobileapp::2-com.spcomes.pzworld,Automatic placements,mobileapp::2-com.spcomes.pzworld,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-13,mobileapp::2-bubble.game.shooter.bird.pop,Automatic placements,mobileapp::2-bubble.game.shooter.bird.pop,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-17,youtube.com,Automatic placements,www.youtube.com,Shopping de Producto,Google Display Network,No,13,16,0.0,1.0,16,1.0
2020-01-16,mobileapp::2-com.mgc.runnergame,Automatic placements,mobileapp::2-com.mgc.runnergame,Italcombos Segmentacion Display,Google Display Network,No,5,5,117.4,2.2,11,0.0
2020-01-18,mobileapp::2-com.billiards.city.pool.nation.club,Automatic placements,mobileapp::2-com.billiards.city.pool.nation.club,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-25,weather.com,Automatic placements,weather.com/es-US/tiempo/hoy/l/3c5bdfcc5dfdf9ba45c5dc2c964b851dd9b5f4bc0742dc2274032a3a5335cb79,Intensiones Personalizadas- Anuncios html Bohemica web,Google Display Network,No,3,3,1034.0,9.0,27,0.0
2020-01-11,mobileapp::2-com.roidapp.photogrid,Automatic placements,mobileapp::2-com.roidapp.photogrid,Anuncios dinámicos Display,Google Display Network,No,3,3,0.0,1.6666666666666667,5,0.0
2020-01-14,mobileapp::2-bubble.shoot.fruit.splash.game2,Automatic placements,mobileapp::2-bubble.shoot.fruit.splash.game2,Italcombos Segmentacion Display,Google Display Network,No,24,30,0.0,1.0,30,1.0
2020-01-24,mobileapp::2-com.dicedom.mergepuzzle,Automatic placements,mobileapp::2-com.dicedom.mergepuzzle,Italcombos Segmentacion Display,Google Display Network,No,5,8,0.0,1.0,8,1.0
2020-01-24,mobileapp::2-com.aim.racing,Automatic placements,mobileapp::2-com.aim.racing,Anuncios dinámicos Display,Google Display Network,No,3,3,0.0,1.6666666666666667,5,0.0
2020-01-16,mobileapp::2-com.jewelblast.puzzlelegend,Automatic placements,mobileapp::2-com.jewelblast.puzzlelegend,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-13,mobileapp::1-977549339,Automatic placements,mobileapp::1-977549339,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-18,mobileapp::2-com.gjg.colorfill3d,Automatic placements,mobileapp::2-com.gjg.colorfill3d,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-14,mobileapp::2-com.tabtale.tailorboutique,Automatic placements,mobileapp::2-com.tabtale.tailorboutique,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-12,mobileapp::2-com.pixel.art.coloring.color.number,Automatic placements,mobileapp::2-com.pixel.art.coloring.color.number,Italcombos Segmentacion Display,Google Display Network,No,5,8,0.0,1.0,8,1.0
2020-01-09,mobileapp::2-com.dicedom.mergepuzzle,Automatic placements,mobileapp::2-com.dicedom.mergepuzzle,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-12,mobileapp::2-com.topfreegames.bikeracefreeworld,Automatic placements,mobileapp::2-com.topfreegames.bikeracefreeworld,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-11,mobileapp::2-easy.sudoku.puzzle.solver.free,Automatic placements,mobileapp::2-easy.sudoku.puzzle.solver.free,Italcombos Segmentacion Display,Google Display Network,No,8,8,0.0,1.0,8,1.0
2020-01-13,mobileapp::2-com.seyeonsoft.lily,Automatic placements,mobileapp::2-com.seyeonsoft.lily,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-15,mobileapp::2-com.decisivestailsceremonys.pers,Automatic placements,mobileapp::2-com.decisivestailsceremonys.pers,Italcombos Segmentacion Display,Google Display Network,No,3,5,70.0,1.6,8,0.6
2020-01-11,mobileapp::2-com.mobirix.swipebrick2,Automatic placements,mobileapp::2-com.mobirix.swipebrick2,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-21,mobileapp::2-com.easybrain.sudoku.android,Automatic placements,mobileapp::2-com.easybrain.sudoku.android,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-14,mobileapp::2-bubble.shooter.shooting.shoot.game,Automatic placements,mobileapp::2-bubble.shooter.shooting.shoot.game,Italcombos Segmentacion Display,Google Display Network,No,38,46,0.2391304347826087,1.2391304347826086,57,0.8260869565217391
2020-01-13,milibrodeideas.com,Automatic placements,milibrodeideas.com/curiosidades/sabias-que-la-nivea-del-bote-azul-era-buena-pero-nunca-te-contaron-esto,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-20,mobileapp::2-com.outfit7.mytalkingtomfriends,Automatic placements,mobileapp::2-com.outfit7.mytalkingtomfriends,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-04,mobileapp::2-com.dopuz.klotski.riddle,Automatic placements,mobileapp::2-com.dopuz.klotski.riddle,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-10,mobileapp::2-com.LoopGames.game2048,Automatic placements,mobileapp::2-com.LoopGames.game2048,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-11,mobileapp::2-jp.ne.ibis.ibispaintx.app,Automatic placements,mobileapp::2-jp.ne.ibis.ibispaintx.app,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-09,mobileapp::2-sandbox.pixel.number.coloring.book.page.art.free,Automatic placements,mobileapp::2-sandbox.pixel.number.coloring.book.page.art.free,Italcombos Segmentacion Display,Google Display Network,No,5,11,307.0,1.181818181818182,13,0.7272727272727273
2020-01-11,mobileapp::2-air.com.aceviral.motox3m,Automatic placements,mobileapp::2-air.com.aceviral.motox3m,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-10,mobileapp::2-com.zplay.blade,Automatic placements,mobileapp::2-com.zplay.blade,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-03,mobileapp::2-com.jewelblast.puzzlelegend,Automatic placements,mobileapp::2-com.jewelblast.puzzlelegend,Italcombos Segmentacion Display,Google Display Network,No,3,3,88.0,2.6666666666666665,8,0.0
2020-01-09,mobileapp::2-paint.by.number.pixel.art.coloring.drawing.puzzle,Automatic placements,mobileapp::2-paint.by.number.pixel.art.coloring.drawing.puzzle,Anuncios dinámicos Display,Google Display Network,No,3,3,0.0,1.6666666666666667,5,0.0
2020-01-17,mobileapp::2-com.paint.number.davinci,Automatic placements,mobileapp::2-com.paint.number.davinci,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-20,mobileapp::2-com.joeware.android.gpulumera,Automatic placements,mobileapp::2-com.joeware.android.gpulumera,Display Bohemica,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-22,mobileapp::2-com.mobirix.shuriken,Automatic placements,mobileapp::2-com.mobirix.shuriken,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-12,mobileapp::2-com.vcoud.lapatilla,Automatic placements,mobileapp::2-com.vcoud.lapatilla,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-14,mobileapp::2-com.woxitv.app,Automatic placements,mobileapp::2-com.woxitv.app,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-29,mobileapp::2-paint.by.number.pixel.art.coloring.drawing.puzzle,Automatic placements,mobileapp::2-paint.by.number.pixel.art.coloring.drawing.puzzle,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-03,pulzo.com,Automatic placements,www.pulzo.com/nacion/quien-seria-nuevo-canciller-salida-carlos-holmes-trujillo-PP798303,Display Bohemica,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-24,mobileapp::2-com.resultadodelaloteria.resultadoloteriascolombia,Automatic placements,mobileapp::2-com.resultadodelaloteria.resultadoloteriascolombia,Italcombos Segmentacion Display,Google Display Network,No,3,5,0.0,1.0,5,1.0
2020-01-14,homeaddict.io,Automatic placements,homeaddict.io/40-chic-patios-that-are-what-dreams-are-made-of/2,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-22,mobileapp::2-eu.livesport.MisMarcadores_com,Automatic placements,mobileapp::2-eu.livesport.MisMarcadores_com,Italcombos Segmentacion Display,Google Display Network,No,5,5,0.0,1.0,5,1.0
2020-01-09,mobileapp::2-com.mobileguru.fruitcandybomb.free,Automatic placements,mobileapp::2-com.mobileguru.fruitcandybomb.free,Italcombos Segmentacion Display,Google Display Network,No,3,3,138.33333333333334,2.6666666666666665,8,0.0
2020-01-14,mobileapp::2-com.gamebility.onet,Automatic placements,mobileapp::2-com.gamebility.onet,Italcombos Segmentacion Display,Google Display Network,No,46,48,34.895833333333336,1.1875,57,0.8333333333333334
2020-01-17,mobileapp::2-com.heavyfall.constructioncity2,Automatic placements,mobileapp::2-com.heavyfall.constructioncity2,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-21,ligarq.com,Automatic placements,ligarq.com,Intensiones Personalizadas- Anuncios html Bohemica web,Google Display Network,No,3,3,0.0,1.6666666666666667,5,0.0
2020-01-19,mobileapp::2-com.GMA.Ball.Sort.Puzzle,Automatic placements,mobileapp::2-com.GMA.Ball.Sort.Puzzle,Italcombos Segmentacion Display,Google Display Network,No,5,8,0.0,1.0,8,1.0
2020-01-14,mobileapp::1-366247306,Automatic placements,mobileapp::1-366247306,Italcombos Segmentacion Display,Google Display Network,No,13,16,0.0,1.0,16,1.0
2020-01-19,mbappgiwwg33nfzuw63tjmntheylnmv3w64tlfzrxk4ttn5zwizlhojqwgyi8.com,Automatic placements,mbappgiwwg33nfzuw63tjmntheylnmv3w64tlfzrxk4ttn5zwizlhojqwgyi8.com,Consideración de vídeo - Asumimos Iva Monserrate,Google Display Network,Yes,3,3,106.0,1.6666666666666667,5,0.0
2020-01-13,mobileapp::2-puzzle.blockpuzzle.cube.relax,Automatic placements,mobileapp::2-puzzle.blockpuzzle.cube.relax,Italcombos Segmentacion Display,Google Display Network,No,38,59,2.2881355932203387,1.1864406779661016,70,0.8644067796610171
2020-01-19,mobileapp::2-com.sky.funnyfruitsplash,Automatic placements,mobileapp::2-com.sky.funnyfruitsplash,Italcombos Segmentacion Display,Google Display Network,No,3,5,0.0,1.0,5,1.0
2020-01-13,mobileapp::2-com.mobileguru.candyfrenzy.free,Automatic placements,mobileapp::2-com.mobileguru.candyfrenzy.free,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-14,mobileapp::2-br.com.zeroeum.bibliasagrada,Automatic placements,mobileapp::2-br.com.zeroeum.bibliasagrada,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-14,mobileapp::2-bubbles.blitz,Automatic placements,mobileapp::2-bubbles.blitz,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.6666666666666667,5,0.0
2020-01-14,uncomo.com,Automatic placements,hogar.uncomo.com/articulo/como-quitar-manchas-de-tinta-20649.html,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-14,mobileapp::2-com.LoopGames.Solitaire,Automatic placements,mobileapp::2-com.LoopGames.Solitaire,Italcombos Segmentacion Display,Google Display Network,No,30,30,0.0,1.0,30,1.0
2020-01-13,mobileapp::2-com.amanotes.beathopper,Automatic placements,mobileapp::2-com.amanotes.beathopper,Italcombos Segmentacion Display,Google Display Network,No,8,8,206.375,1.375,11,0.625
2020-01-18,mobileapp::2-com.differencetenderwhite.skirt,Automatic placements,mobileapp::2-com.differencetenderwhite.skirt,Display Bohemica,Google Display Network,No,3,3,1496.333333333333,1.6666666666666667,5,0.0
2020-01-01,mobileapp::2-com.lihuhu.woodblockmerger,Automatic placements,mobileapp::2-com.lihuhu.woodblockmerger,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-09,mobileapp::2-com.mobileguru.candyfever.free,Automatic placements,mobileapp::2-com.mobileguru.candyfever.free,Italcombos Segmentacion Display,Google Display Network,No,5,8,0.0,1.625,13,0.625
2020-01-14,mobileapp::2-com.jdpantojaapps.apps,Automatic placements,mobileapp::2-com.jdpantojaapps.apps,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-02,mobileapp::2-com.mgc.runnergame,Automatic placements,mobileapp::2-com.mgc.runnergame,Italcombos Segmentacion Display,Google Display Network,No,3,5,0.0,1.0,5,1.0
2020-01-13,mobileapp::2-master.match.flower,Automatic placements,mobileapp::2-master.match.flower,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-11,mobileapp::2-com.samremote.view,Automatic placements,mobileapp::2-com.samremote.view,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-18,mobileapp::2-com.candy.show.easter.crush,Automatic placements,mobileapp::2-com.candy.show.easter.crush,Italcombos Segmentacion Display,Google Display Network,No,3,5,550.4,2.2,11,0.6
2020-01-27,mobileapp::2-com.notebloc.app,Automatic placements,mobileapp::2-com.notebloc.app,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-12,notasdemascotas.com,Automatic placements,notasdemascotas.com/vecina-salvo-perro-abandonado-alimento-ventana,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-19,mobileapp::2-com.sweetfuirt.candy,Automatic placements,mobileapp::2-com.sweetfuirt.candy,Italcombos Segmentacion Display,Google Display Network,No,8,11,0.0,1.0,11,1.0
2020-01-15,mobileapp::2-com.appbond.the100roomix,Automatic placements,mobileapp::2-com.appbond.the100roomix,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-01,mobileapp::2-com.GMA.Ball.Sort.Puzzle,Automatic placements,mobileapp::2-com.GMA.Ball.Sort.Puzzle,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-13,mobileapp::2-com.piupiuapps.coloringbynumbersrelax,Automatic placements,mobileapp::2-com.piupiuapps.coloringbynumbersrelax,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-14,las2orillas.co,Automatic placements,www.las2orillas.co/kepa-amuchastegui-el-actor-despreciado-por-los-canales-de-tv-nacionales-que-resucito-gracias-al-teatro,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-15,mobileapp::2-com.Panda.Mahjong,Automatic placements,mobileapp::2-com.Panda.Mahjong,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-13,mobileapp::2-com.lyoomatch.jewelscrush.princessadventure,Automatic placements,mobileapp::2-com.lyoomatch.jewelscrush.princessadventure,Italcombos Segmentacion Display,Google Display Network,No,5,8,0.0,1.0,8,1.0
2020-01-24,mobileapp::2-com.globalclassicgame.brickpuzzlelegend,Automatic placements,mobileapp::2-com.globalclassicgame.brickpuzzlelegend,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-14,mobileapp::2-com.mind.quiz.brain.out,Automatic placements,mobileapp::2-com.mind.quiz.brain.out,Italcombos Segmentacion Display,Google Display Network,No,11,13,0.0,1.0,13,1.0
2020-01-09,mobileapp::2-com.globalclassicgame.brickpuzzlelegend,Automatic placements,mobileapp::2-com.globalclassicgame.brickpuzzlelegend,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
